e,m,p,t,y
empty,"[20.5, 20.75, 20.25, 20.75, 20.5, 20.75, 21, 21.5, 20.25, 20.25, 20.5, 20.5, 21, 21.25, 21, 21.5, 20.5, 20.25, 20.75, 21, 20.5, 20.5, 21.25, 21, 20.5, 20.5, 20.5, 20.75, 20.75, 21, 20.75, 21, 20.25, 20, 20.75, 20.75, 20.75, 20.75, 20.25, 20.75, 20, 20.5, 20.75, 20.5, 21, 20.5, 20.75, 20.75, 20.25, 20.25, 20.25, 20.5, 20.75, 21.25, 20.75, 20.75, 20.25, 20.75, 20.25, 20.5, 20.75, 21.5, 20.75, 20.5]"
label,pixels
present,"[20.5, 20.5, 20.25, 21, 20.5, 20.5, 20.75, 21.5, 20.5, 20.25, 20.5, 20.75, 20.75, 21.25, 20.75, 21.25, 20.25, 20.75, 21, 21, 20.75, 20.5, 21, 21, 19.75, 20.75, 20.5, 21, 21, 20.75, 21, 21, 20.25, 20.5, 20.75, 20.75, 20.75, 20.75, 21, 21, 20.5, 20.25, 20.75, 20.75, 20.75, 20.5, 20.75, 21.25, 20, 20.25, 20.25, 20.5, 20, 21, 20.75, 20.25, 20.75, 20.75, 21.25, 20.5, 21, 20.75, 20.25, 20.75]"
label,pixels
present,"[20.5, 20.75, 20.5, 20.5, 20.5, 20.75, 20.75, 22, 20, 20.5, 20.5, 20.5, 20.75, 21.25, 20.75, 21.75, 20.5, 20.25, 20.75, 21, 20.5, 21, 21, 21.75, 20.25, 20.75, 21.25, 21, 20.75, 20.5, 21.25, 20.75, 20, 20.5, 20.75, 21.25, 20.5, 21, 20.75, 21, 20.5, 20.25, 20.75, 20.75, 20.75, 21, 20.75, 21.25, 20.75, 20.25, 20.5, 20.75, 21, 21, 20.5, 20.5, 20, 20.5, 21.25, 20.25, 20.5, 20.5, 20.5, 21]"
label,pixels
empty,"[20.25, 20.25, 20.25, 20.5, 20.5, 20.25, 20.75, 21.75, 20, 19.75, 20.5, 20.75, 20.75, 21, 21, 21.25, 20.25, 20.75, 20.5, 21, 20.25, 20.75, 21, 21.25, 20.5, 20.5, 20.75, 20.5, 20.75, 21, 20.5, 21, 20, 20.25, 21, 20.5, 20.5, 20.5, 20.75, 21, 20, 20.25, 20.5, 20.75, 20.5, 20.25, 20.5, 21.5, 20, 19.5, 20.25, 20, 20.75, 20.75, 20.5, 20.5, 20.25, 20.5, 20.5, 20.25, 20.5, 20.25, 20.25, 21.25]"
label,pixels
present,"[20.25, 20.75, 20.5, 20.5, 20.25, 20.5, 20.5, 21.75, 20.25, 20, 20.5, 20.5, 20.75, 21, 20.75, 21.5, 20.25, 20.5, 20.75, 21, 20.5, 20.75, 21.25, 21, 20.25, 21, 20.75, 20.75, 20.75, 20.75, 21.25, 20.75, 20.5, 20.75, 21, 20.75, 20.75, 20.75, 21.25, 21, 20.5, 20.25, 20.75, 20.75, 21, 20.5, 20.75, 21, 19.5, 20.25, 19.75, 20.25, 21, 20.75, 20.5, 20.75, 20.5, 20.5, 21, 20.5, 20.75, 21, 20.25, 20.5]"
label,pixels
present,"[20.5, 20.5, 20.5, 20.75, 20.5, 20.75, 20.5, 21.5, 20.5, 20, 21, 20.5, 20.75, 21, 20.5, 21.75, 20.25, 20.75, 20.75, 21, 20.5, 20.75, 21, 21.25, 20, 20.25, 20.75, 21, 21, 20.25, 21, 21, 20, 20.75, 21, 20.75, 21, 20.75, 20.75, 20.5, 20.5, 21, 20.75, 20.5, 20.75, 20.75, 20.5, 21.25, 20.25, 20.25, 20.5, 19.75, 20.75, 20.75, 20.75, 20.75, 20.25, 20.5, 20.75, 20, 21.25, 20.75, 19.75, 20]"
label,pixels
empty,"[20.5, 20.5, 20.5, 20.75, 20.5, 20.75, 20.5, 21.5, 20.5, 20, 21, 20.5, 20.75, 21, 20.5, 21.75, 20.25, 20.75, 20.75, 21, 20.5, 20.75, 21, 21.25, 20, 20.25, 20.75, 21, 21, 20.25, 21, 21, 20, 20.75, 21, 20.75, 21, 20.75, 20.75, 20.5, 20.5, 21, 20.75, 20.5, 20.75, 20.75, 20.5, 21.25, 20.25, 20.25, 20.5, 19.75, 20.75, 20.75, 20.75, 20.75, 20.25, 20.5, 20.75, 20, 21.25, 20.75, 19.75, 20]"
label,pixels
present,"[20.75, 20.5, 20.25, 20.5, 20, 20.75, 20.75, 21.25, 20.5, 20, 20.5, 20.25, 20.75, 20.5, 20.5, 20.75, 20.5, 20.25, 20.75, 20.25, 19.75, 20.5, 21, 21.5, 20, 20.5, 20.5, 20.5, 20.75, 20.5, 20.25, 20.75, 20, 20.75, 20.5, 20.5, 20.75, 20.75, 20.25, 20.75, 20.5, 20.25, 20.75, 20.75, 20.75, 20.5, 20.25, 20.5, 19.75, 20, 20.25, 20.75, 20.5, 21, 20.75, 20, 20, 20.5, 20.25, 20.75, 20.5, 21, 20, 21]"
label,pixels
empty,"[20.25, 20.25, 20.5, 21, 20.5, 20.5, 20.75, 21.25, 20, 20.5, 20.5, 20.25, 20.5, 21.25, 21, 21.75, 20, 20.5, 20.5, 20.75, 20.25, 21, 20.75, 21.25, 20.5, 20.75, 21, 20.75, 20.75, 21.25, 21, 21, 19.5, 20.75, 21, 21.25, 20.75, 20.75, 21, 20.5, 21, 20.5, 21, 20.75, 20.75, 20.5, 20.5, 21, 20, 20.25, 20, 20.25, 21, 21, 20.5, 20.25, 20.5, 20.5, 20.75, 20.25, 20.5, 21, 20.25, 21]"
label,pixels
present,"[20.25, 20.25, 20.5, 21, 20.5, 20.5, 20.75, 21.25, 20, 20.5, 20.5, 20.25, 20.5, 21.25, 21, 21.75, 20, 20.5, 20.5, 20.75, 20.25, 21, 20.75, 21.25, 20.5, 20.75, 21, 20.75, 20.75, 21.25, 21, 21, 19.5, 20.75, 21, 21.25, 20.75, 20.75, 21, 20.5, 21, 20.5, 21, 20.75, 20.75, 20.5, 20.5, 21, 20, 20.25, 20, 20.25, 21, 21, 20.5, 20.25, 20.5, 20.5, 20.75, 20.25, 20.5, 21, 20.25, 21]"
label,pixels
empty,"[20.75, 21, 20.5, 20.5, 20.75, 21, 20.75, 21.5, 21, 20.25, 20.75, 21.25, 21.25, 21.25, 21.5, 21.5, 20.75, 21.25, 20.75, 21.5, 21, 21, 21.25, 21, 20.5, 20.5, 21, 20.75, 21, 20.5, 21.25, 21, 19.75, 20.5, 21, 21.25, 21, 20.5, 21.25, 20.75, 20.5, 20.75, 21, 21.25, 21.25, 21, 21, 21.5, 20.5, 21, 20.25, 20.75, 20.75, 21.25, 20.75, 21, 20.5, 20.5, 20.75, 20.5, 21, 21.25, 20.75, 21]"
label,pixels
present,"[20.5, 20.5, 20.75, 21, 20.75, 20.75, 21.5, 21.5, 20.5, 20.5, 20.25, 20.5, 21, 21.25, 21, 21.75, 20.5, 20.5, 21.25, 21.5, 20.5, 20.75, 21, 21.25, 20.25, 20.75, 21, 21, 21.25, 20.5, 21, 21.25, 20.5, 20.25, 21.25, 21, 21, 20.75, 20.75, 20.5, 20.75, 20.75, 20.75, 21, 21.25, 21, 20.75, 21.75, 20.25, 20.25, 20.5, 20.75, 20.75, 21.25, 20.75, 20.75, 20.25, 20.75, 20.5, 20, 21.25, 20.75, 20.5, 20.25]"
label,pixels
empty,"[20.5, 20.5, 20.75, 21, 20.75, 20.75, 21.5, 21.5, 20.5, 20.5, 20.25, 20.5, 21, 21.25, 21, 21.75, 20.5, 20.5, 21.25, 21.5, 20.5, 20.75, 21, 21.25, 20.25, 20.75, 21, 21, 21.25, 20.5, 21, 21.25, 20.5, 20.25, 21.25, 21, 21, 20.75, 20.75, 20.5, 20.75, 20.75, 20.75, 21, 21.25, 21, 20.75, 21.75, 20.25, 20.25, 20.5, 20.75, 20.75, 21.25, 20.75, 20.75, 20.25, 20.75, 20.5, 20, 21.25, 20.75, 20.5, 20.25]"
label,pixels
empty,"[20.5, 20.75, 20.5, 20.75, 20.5, 21, 20.5, 21.25, 20.25, 20.5, 20.5, 20.5, 21, 21.5, 20.5, 22, 20.5, 20.5, 21.25, 21, 20.5, 21, 21.25, 21.5, 20, 20.75, 21, 21, 20.5, 20.5, 20.75, 20.75, 20.25, 21.25, 21, 21, 21, 20.75, 21, 21.25, 20.75, 20.5, 20.75, 20.75, 21, 20.5, 21, 21.5, 20.25, 20.5, 21.25, 20.75, 21, 21, 21, 20.75, 20.5, 21, 21, 20.75, 20.5, 20.75, 19.75, 20.75]"
label,pixels
present,"[20.5, 20.75, 20.5, 20.75, 20.5, 21, 20.5, 21.25, 20.25, 20.5, 20.5, 20.5, 21, 21.5, 20.5, 22, 20.5, 20.5, 21.25, 21, 20.5, 21, 21.25, 21.5, 20, 20.75, 21, 21, 20.5, 20.5, 20.75, 20.75, 20.25, 21.25, 21, 21, 21, 20.75, 21, 21.25, 20.75, 20.5, 20.75, 20.75, 21, 20.5, 21, 21.5, 20.25, 20.5, 21.25, 20.75, 21, 21, 21, 20.75, 20.5, 21, 21, 20.75, 20.5, 20.75, 19.75, 20.75]"
label,pixels
empty,"[21, 20.75, 20.25, 21, 20.75, 20.75, 20.75, 21, 20.25, 20.75, 20.75, 21, 21, 21.25, 21, 21.75, 20.5, 20.75, 21, 21.5, 20.75, 21, 21.25, 21, 20.5, 20.75, 21, 21, 21.25, 21.25, 20.75, 21, 20.25, 20.5, 21, 21, 21.25, 21, 20.75, 20.5, 20.75, 21, 20.75, 20.75, 20.75, 20.5, 21.25, 21.5, 20.25, 20, 21, 21, 21, 21.25, 21.25, 20.25, 20.5, 20.5, 21.25, 20.5, 20.75, 21, 20.75, 20.5]"
